% Title : Training set 100 positives and 1000 negatives, balance 0.1.
% Description : A training set.

@RELATION Train_100_1000_0.1

@attribute Profile_mean numeric
@attribute Profile_stdev numeric
@attribute Profile_skewness numeric
@attribute Profile_kurtosis numeric
@attribute DM_mean numeric
@attribute DM_stdev numeric
@attribute DM_skewness numeric
@attribute DM_kurtosis numeric
@attribute class {0,1}
@DATA
119.96875,49.6786450443,0.3341161021,0.1268738554,110.907902555,47.0918416264,0.3413772938,-0.3911705039,0
35.03125,48.3496279555,3.3838285284,10.9840012568,99.7723867892,54.2424610716,0.3838593951,-0.2428734609,1
91.765625,39.0295329636,1.1207426369,3.6359202796,107.741830065,35.6224118232,0.0076787723,-0.2809434902,0
151.71875,48.7212956359,-0.4415355654,0.5103115457,124.854388036,43.1084458606,-0.0542153818,-0.2638058061,0
81.890625,38.5418267874,1.3013201715,4.5754101032,125.828282828,53.1722807178,0.1598796606,-0.8784887731,0
96.59375,52.20623728,0.7191089918,0.3398355305,112.079682839,33.8430475895,0.2168057813,0.019106695,0
99.03125,40.5674472137,0.6844773153,2.601579561,89.8808674985,34.5899209965,0.7569690965,1.2873821959,0
157.140625,51.5172505051,-0.3045798983,0.177578327,126.526123302,59.8668899383,0.2506119458,-1.0767568922,0
97.65625,40.6779342634,0.7310465571,2.4798640277,124.503725782,34.1668869807,0.3402948389,0.1738697624,0
100.46875,52.1976318758,0.2328751713,-0.3460449424,105.641873278,44.3134048369,0.4885072749,-0.0828668559,0
79.015625,45.7552907417,0.9803120736,1.8443742084,113.011056511,40.4703747092,0.455383986,0.1245922801,0
111.84375,50.4957358193,0.6004568617,0.3910234808,91.8924825175,35.6456773553,0.6153749646,0.5467561937,0
74.625,42.1524391346,1.2603394966,3.7487246244,103.914983165,39.46876203,0.3920240498,0.4624124868,0
92,45.6190064556,0.7801931426,1.5488907952,106.876500858,38.9830952806,0.3544484947,0.1652744902,0
94.625,52.9491206254,0.5746601196,-0.0465727166,99.2337121212,43.3946687115,0.8922269208,0.9673356675,0
130.265625,68.4112660193,-0.0207302551,-1.1728985275,129.485177866,61.9693183811,0.0701878038,-1.1091668623,0
97.3125,56.029533228,0.7378547022,0.2493206854,103.514718615,61.7012597469,0.2848653173,-1.2106211024,0
111.625,54.1290414196,0.3644559527,-0.0134259139,89.3791245791,32.5072129045,0.4435612883,0.6223498945,0
99.4375,40.1235883708,0.8987787978,2.4367445075,114.959038662,37.155256098,0.1174789731,-0.2176629987,0
117.46875,52.6301864279,0.5229692169,0.046693984,106.478551751,48.5123477795,0.5328316214,-0.4529228227,0
112.90625,49.8064123476,0.5255260518,0.5171361559,97.2627005348,46.3089131361,0.8876897277,0.8922623358,0
110.75,50.7721626484,0.710125843,0.5878471148,102.182273378,37.6813584701,0.1185970539,-0.5373419699,0
92.484375,43.9452756944,0.760675695,1.6220984106,105.079124579,37.1376382799,0.5406285789,0.5322237099,0
92.6875,46.9101118497,0.6723978284,1.1835522178,110.504815598,42.6196615837,0.2489556364,-0.4753030213,0
103.65625,38.3162085277,0.7408592811,2.6348145728,110.99340176,38.1405566048,0.6553900089,0.5010140572,0
122.359375,61.1990520728,-0.0267011455,-0.5485679632,105.108934169,55.096779046,0.667058267,-0.361575971,0
84.0625,43.9014788333,0.9930945707,2.6481704224,82.8000496771,34.7558014256,0.7367377198,0.8980485188,0
96.65625,44.08628569,0.7018858038,1.6602319553,92.1347256347,33.8868659932,0.6623411532,0.8167758689,0
97.96875,52.7215470509,0.4462055879,0.1989189695,112.198912199,35.2422527372,0.4229672021,0.4811679172,0
106.265625,54.4289221679,0.1371546708,-0.1299194328,93.5757575758,38.5581582324,0.8164568669,0.9410586819,0
99.25,45.9983015991,0.6301177868,0.7995427178,88.4981191223,34.9044380835,0.4152343624,0.0017982028,0
88.578125,43.2181257863,0.71022392,1.8030077333,93.0689877498,33.5137087948,0.4099760298,0.4630077093,0
128.8125,57.9271835475,0.2641629278,-0.3142151781,93.0355371901,47.5636456761,0.6247745716,-0.1987302556,0
97.34375,39.1831511742,0.9837374662,3.2044782252,99.926916221,38.6624349265,-0.0054986721,-0.5326647306,0
61.328125,54.9431679919,2.3593944308,4.8666528103,103.312878788,54.019867144,0.7663819738,-0.2153347661,1
125.0625,62.577171107,0.0329658108,-0.8227906507,109.164951401,52.3534897153,0.4283395699,-0.1803490421,0
73.09375,37.4264774049,1.6240165797,6.9561596723,102.982305573,43.0654794559,0.5090906965,-0.4638947241,0
123.109375,47.15304775,0.2560613544,0.2399015021,167.687878788,43.5242687967,-1.0797760422,1.3762770251,0
56.140625,49.5910989958,2.0944398224,4.5482057581,84.0513468013,42.5309341555,1.086519309,1.3692081704,0
131.171875,63.4422854568,-0.1761951638,-0.8895607468,141.79657444,66.5478558337,-0.1717082714,-1.406209729,0
91.828125,40.6388648216,0.7657133972,2.8044413955,101.410801564,41.7701328544,0.685936367,0.0112027934,0
135.75,53.7433135376,-0.3389722752,-0.2509564841,74.5959291712,43.1907392605,1.8916583238,3.7952452452,0
77.46875,41.8986756764,1.2863673901,3.5215811293,100.929924242,38.1261423209,0.4039580555,0.0514858009,0
108.140625,42.9155665186,0.3343961446,1.4146642693,91.3735795455,35.7073095244,0.6166706477,0.1479704163,0
81.84375,51.4533219135,1.4525294147,2.2797841582,84.649238499,67.4215819488,0.8772124279,-0.4637232986,1
132.96875,62.873376905,0.1716338925,-0.7972522357,109.697250281,43.0638028369,0.2690368398,-0.5527203541,0
90.46875,51.7937522626,0.4567910244,0.2955667971,109.164587047,37.2989433645,0.326155253,-0.0980674847,0
103.640625,47.2481372607,0.1432069999,0.2857452515,118.859006734,53.8325271512,0.3130133099,-0.9487504335,0
94.171875,39.6537965898,1.7292268525,5.5011105029,82.2793690328,42.4362045777,0.8750572148,0.8879809835,1
36.078125,58.6209499367,2.7926843946,6.61353336,74.1253695492,63.2034535482,0.7293788595,-0.6299767391,1
89.84375,48.9905025075,1.0447416144,1.2935908975,104.537095089,42.3462728782,0.5489114722,-0.1539704418,0
81.53125,52.3560433325,1.6228175308,2.8599073337,112.466121893,56.9087696436,0.2369873876,-0.6182792031,1
130.125,57.7796190278,0.0442277869,-0.316386315,135.324009324,52.0377148517,0.0995926454,-0.7002177249,0
78.5,42.1151694761,1.0631069813,3.1529697044,94.3354088834,31.6046791625,0.4497268122,0.1961218823,0
90.40625,43.3036945414,0.8539145239,2.1631288491,124.2609017,39.6724849469,0.0212033443,-0.1918046444,0
112.078125,51.5628574798,0.181035405,0.4602302674,102.625786164,46.2219307498,0.1956890401,-0.8321314496,0
102.546875,44.782086851,0.5945847475,1.3179204488,104.85764623,34.373741192,0.2729844707,0.2087300018,0
119.796875,50.0696950783,0.2282257385,0.1861642654,141.537878788,60.9558590048,-0.6036046716,-0.8074675171,0
74.625,44.9949649961,1.825667403,5.6576511152,59.9508001362,32.9196222485,1.5220097398,4.0024576924,1
87.625,53.2876920592,0.9646067261,0.8854893746,101.502355158,36.5242682636,0.5799776209,0.4275775918,0
92.0625,43.5204244436,0.5066124605,1.6113091339,126.628945707,46.8853164596,0.0089201793,-0.7808151508,0
93.40625,46.757258377,1.1235727297,1.7380415129,106.822192513,33.6209343394,0.2903373045,0.3020694447,0
111.984375,55.0912572997,0.215481422,-0.1368277341,113.721801347,48.1001914091,-0.0386080926,-0.2697846705,0
119.09375,52.0317567543,0.3984139173,0.0997332746,96.7352660463,37.4123768391,0.5234198104,0.1780018701,0
42.953125,34.4421751307,4.3510330884,21.8548677568,57.7373737374,38.5963044127,1.8410190827,4.8219398539,1
83.328125,43.2893804412,0.7449639822,2.3981201983,115.983047256,41.2752344201,0.0797871302,-0.235515382,0
113.28125,48.0437524392,-0.0202692776,0.1725965613,114.828282828,47.6457269265,0.208693318,-0.7174743191,0
40.4375,37.9328662739,4.362325074,19.9703937496,68.2244139508,43.9296010022,1.336278343,2.1538219927,1
89.265625,53.5205107259,0.930808885,0.4144964631,62.3939393939,58.1972876955,1.4096845039,1.1297742957,0
112.171875,51.5532354366,0.4116636608,0.3784022013,107.802308802,40.6349037888,0.1468779528,-0.6358703604,0
101.75,58.8440736183,0.4767180719,-0.3121754492,111.005258773,33.7967108567,0.193195729,-0.0884019515,0
99.84375,50.7479121338,0.641442571,0.3211746372,140.796887797,57.5752872367,-0.2361207623,-0.9442412982,0
25.53125,42.3091186795,4.7018154687,21.7473389236,70.2269635127,43.7818685372,1.239478466,1.7747077483,1
100.765625,41.4727855751,0.4380676434,1.7258196635,108.675689479,38.5562375049,0.5983511407,0.3258279457,0
89.21875,49.3319333539,0.5402477952,0.5899636468,113.854627355,41.5884313471,0.4011258991,0.0239994687,0
111.765625,47.9223793583,0.3990042219,0.1808847354,100.21322986,35.1602022885,0.3638234521,0.0541504313,0
105.234375,57.3012167703,0.293775513,-0.4997053319,115.875519905,59.4879638081,-0.1038125795,-1.2929160374,0
91.796875,39.9981170211,0.7615112641,2.7897352161,113.432406971,39.6957540448,0.4056439282,0.1790699233,0
105.296875,51.2550850183,0.5129631888,0.3344109612,84.7956649832,34.8319637215,0.9425881165,1.3252821236,0
118.40625,63.2032235012,-0.0730019482,-0.5813278124,113.544217687,65.6620443977,0.4100801083,-1.2462729999,0
120.578125,67.6581029625,0.0336066633,-1.0573340444,112.237465565,56.9883108808,0.3246339904,-1.0003102917,0
79.4375,43.9992453771,0.8356705452,2.3095401303,104.111198946,37.2079477607,0.4329269123,0.1702186955,0
142.65625,50.9556236929,-0.2483090077,0.2499035892,131.371007371,66.6447851088,-0.1704017451,-1.2336716554,0
104.296875,51.4561948674,0.3862801001,0.1595694897,94.6127124908,38.7373998907,0.6630187699,0.3279952925,0
95.78125,36.3143690354,1.0920590713,4.3312619169,94.4895833333,37.5615263628,0.4837403016,0.4926953272,0
126.09375,54.7290824054,0.1918402001,-0.1134515449,144.716701903,68.4639744373,-0.1858629219,-1.2332915836,0
85.203125,47.1093076285,0.7436460799,1.2497161845,105.3997669,43.4745665087,0.4065404022,-0.015691662,0
106.578125,56.6408103445,0.59735394,-0.3803983728,81.0955255682,30.8554983629,1.0696361516,2.9081652776,0
27.1875,41.6600359307,4.9836048563,24.2364770662,58.6406680441,37.2410505506,1.334050855,2.8118941059,1
109.859375,44.2848969696,0.3999721441,1.3434871942,103.291903409,39.1896493753,0.4848115457,0.2487631008,0
103.453125,33.9985889815,0.8590849646,5.2549286393,83.5550239234,36.617801679,0.4120605533,0.0744289192,0
125.640625,44.2494234382,-0.2436730891,0.7818326938,124.860916861,39.2294082016,0.5619638716,0.3082361017,0
118.21875,51.9300818258,0.4846848812,0.1335434196,136.242424242,42.8508856005,-0.0328390933,-0.5891359428,0
124.9375,64.6105822892,-0.1999339029,-0.9933630854,78.0475852273,37.6360645017,0.9667691579,1.9831969754,0
77.8125,41.421188343,1.316406209,3.7798971105,86.069221628,33.9593395304,0.5290796209,0.7794101796,0
126.5625,56.8583423409,0.086818667,-0.3993693703,141.815454545,44.3733970665,-0.5690201603,-0.3380079585,0
110.859375,53.7633318314,0.3207212638,0.3612655226,98.2301774219,61.9983508103,0.7626561151,-0.7249803925,0
99.46875,46.0078012237,0.7285160174,1.2833253163,96.6966473243,41.6621359695,0.7022244487,0.1997290221,0
126.515625,68.7397701906,0.1700266024,-0.870129648,121.246392496,66.6423892861,0.0470836323,-1.1644114309,0
86.484375,42.8770014793,1.0258049811,2.5190548747,107.793672014,34.5589312368,0.5772176823,0.7869617676,0
71.484375,40.4258550418,1.1287033431,4.7173433114,110.21322986,39.112729446,0.2408501318,-0.1958047731,0
126.125,57.02124056,0.0576494529,-0.39869257,137.367003367,48.0530271992,-0.4011474946,-0.6284974599,0
68.578125,40.8735873944,1.4840242927,4.6557208282,105.64004914,34.9129524951,0.0975286357,0.4285227311,0
124.265625,59.099820798,-0.028228601,-0.3262977989,157.537655971,62.2190756685,-0.660304404,-0.8206413399,0
110.859375,47.8454109566,0.4369703672,0.3849235123,81.8657670455,33.2120101166,0.7869259605,1.0162474104,0
85.140625,54.0095093443,0.7153468315,0.8017450195,87.3213778409,30.2017334597,0.4210288302,0.7164919345,0
97.734375,40.856166222,0.8688653561,2.3942319958,105.127622378,40.1197729728,0.3957001137,-0.0399715092,0
80.4375,43.814550594,0.9378860215,2.3458411293,91.453493266,34.0234115587,0.4907791338,0.3534252713,0
98.234375,53.1283064228,0.5045321161,0.4414269159,103.206706238,43.5934252114,0.8414397489,0.4475555859,0
115.953125,47.2927814548,0.4642728292,0.8494224304,85.4908960853,34.93453479,1.0063447238,1.4870490652,0
66.03125,44.5778703331,1.4309679115,3.7319259679,105.753333333,34.3625289811,-0.0113104761,0.1484776064,0
131.703125,57.9268611288,-0.0446742082,-0.336156429,110.169655028,43.0214185669,0.1214458764,-0.4611176785,0
94.421875,45.6918362127,0.8218040622,1.89691311,90.8023200758,32.9109002091,0.319444167,-0.0228325352,0
85.125,47.4320237287,0.8471396794,1.9418345528,91.8322884013,36.8873016395,0.5173689627,0.2528115555,0
106.15625,50.5804491472,0.4095410036,0.1801842825,121.460942761,42.4414668003,-0.103702781,-0.4742370253,0
117.25,39.9835903841,0.2158436594,1.8031769022,89.3338498623,30.9340520454,0.6597448227,0.8968173243,0
91.296875,42.3012557761,0.9654298432,2.4448680479,107.228163993,39.3779686091,0.0043894679,-0.4648224029,0
112.015625,59.2116152529,0.164582152,-0.8323386846,82.7640993266,45.399129121,1.1751949865,1.4724758705,0
77.796875,40.2826651953,1.1924824677,4.1042063585,97.676370446,38.2834699161,0.8937474149,1.005641983,0
96.09375,58.9840335255,0.5038644448,-0.2725000752,111.036616162,41.4673252489,-0.1165676019,-0.6469629667,0
98.96875,40.4308703027,0.8901274388,2.9011255666,76.6014412417,27.8217497906,0.476969431,0.8735135179,0
145.71875,57.5063770241,-0.3586172089,-0.3134547487,137.688100517,55.4950466779,0.1392248872,-0.8523192462,0
99.8125,43.6283576788,0.8549574342,3.1576029611,86.56745338,32.9548075827,0.5649459117,0.7143992158,0
97.359375,44.7043647154,0.7456089888,1.2826767441,94.5215311005,36.0865356214,0.2845785391,0.1873654842,0
118.359375,46.5286763686,0.2115811555,0.6274363728,111.136011276,40.5409169861,0.3763761447,-0.4360951716,0
120.625,55.9214013147,0.0608343416,-0.2112338699,134.120640366,62.4617186131,0.038776701,-1.021597102,0
92.84375,46.8155351987,0.7695485973,1.1282197401,111.664141414,40.9737946189,0.421207145,0.0510260736,0
122.0625,59.9770463907,0.2923502278,-0.6895913242,112.774445486,50.8529993035,0.5164310857,-0.415273599,0
80.234375,44.7177754742,0.9806248361,2.1531060352,90.5024104683,36.5977312628,0.5728856413,0.3195766908,0
76,67.3985348505,1.4013372052,0.8011520447,114.285521886,74.0093812359,-0.022618612,-1.2531507877,1
97.203125,41.9244781152,0.4256592984,1.7955259514,115.65181224,39.9279279548,0.2280108991,0.078030326,0
114.15625,50.952557207,0.4595034087,0.6180968304,125.483838384,43.1334662976,-0.0522358349,-0.6743372588,0
135.890625,51.3249808778,-0.0845667588,-0.0652671188,93.9387408568,43.565514552,0.8830633658,0.3798357508,0
107.953125,51.7797105799,0.8680099528,0.9855799454,121.927738928,35.6954878838,-0.0197126634,0.1291078342,0
111.671875,36.7865696822,0.6903055841,3.7015073228,111.830542265,33.682112579,0.2771785712,0.2376243411,0
126.921875,44.7923349635,-0.0149080596,0.7830655338,95.547041847,35.4876137658,0.4273999063,-0.1664185806,0
111.8125,42.3950450377,0.3951639515,1.3060315582,100.405715183,41.5663631114,0.648937507,0.0268797623,0
102.71875,61.4228349105,0.7229968773,-0.1649724877,108.764946765,35.9432000237,0.2120846219,0.6501101532,0
35.796875,45.8714847725,3.5500293974,12.1194447895,65.077020202,47.8468415503,1.5460930413,2.2940491343,1
157.375,49.0231131712,-0.2053965835,0.5094704863,108.693620415,53.4947484266,0.5325608701,-0.7561709064,0
99.328125,47.2172686523,0.3983638359,0.5943811215,101.408906135,37.5507099625,0.303403984,-0.1581395528,0
81.609375,40.2494631903,1.2382748778,3.6082637294,89.6902821317,30.7315167688,0.5190091505,0.6514013201,0
40.9375,38.5603727128,3.5940851638,15.5319532213,93.1773472429,42.8963137606,0.3720798529,0.5579123124,1
35.421875,43.8968267245,3.9147057529,15.3372003439,79.2906698565,48.5424849751,1.1063547095,1.2984877174,1
124.6875,58.192266185,0.0304037079,-0.111445016,121.87169568,42.88723513,0.097351038,-0.4603578247,0
119.421875,55.3381098022,0.253733816,-0.2602980637,132.542824074,61.9018673351,0.1515994913,-1.2391162562,0
97.484375,49.832216044,0.5820889567,0.7286363508,83.9503546099,38.0531049855,0.5925678147,0.5067146501,0
129.5,60.9700233721,0.0895833929,-0.478006406,109.670190275,65.9342126746,0.3991503836,-1.1987309191,0
158.546875,59.4928907747,-0.9148746016,0.2837061565,103.463716108,60.5381491562,0.469760988,-0.7752271625,0
127.5,54.2252247575,0.3772178954,0.1959700167,96.0699059561,35.7843859999,0.5326625966,0.2580726959,0
73.625,39.9035947629,1.3627977906,4.9909711368,89.5490056818,34.1143557042,0.2121595002,0.0523053016,0
23.03125,35.2087385948,5.2491377428,29.228255609,46.8753902663,40.6051061677,1.3727532346,2.1697825595,1
84.953125,43.1622772538,1.0012643001,2.5341654185,119.718966776,47.8623414909,0.0932785675,-0.9541029841,0
113.453125,63.1508436423,0.2329928095,-0.4789654354,131.909090909,51.3530750553,-0.2043152873,-0.995574098,0
136.984375,54.068675135,-0.3797515802,-0.4041725063,121.048701299,50.8233026273,0.205461856,-0.641474828,0
114.421875,56.9511316524,0.4247422955,-0.0481803628,99.3065077,47.9447380427,0.4801358855,-0.1791409545,0
85.140625,42.7181413408,1.0996407595,2.4730508193,111.264622974,38.409479178,0.0392934395,-0.2801659722,0
86.9375,40.3461100201,1.013332087,3.2042362973,103.292613636,41.9068013843,0.4033701486,0.0223519021,0
72.34375,36.3830398117,1.600910568,8.0030705707,75.6756756757,37.2980290495,0.8484883287,0.5445027183,0
141.8125,46.7930533707,-0.0024992571,0.2076305618,131.202911468,67.5559634899,-0.10720312,-1.281793375,0
85.21875,46.1100818524,0.8281865817,1.5580546848,102.477746212,38.3930670591,0.342121157,-0.0288274791,0
66.796875,61.168869658,1.8110790693,2.1972819219,66.0067340067,44.3014139111,1.6701230384,2.7313690413,0
156.3125,45.7028018151,-0.3119974651,0.8606528529,122.191735537,68.8468747519,0.1258522659,-1.3517316318,0
84.40625,52.9081511767,0.7723154125,0.7476800547,99.4393939394,43.7582259278,0.413411317,-0.2534336565,0
88.53125,50.7801538343,1.0978073537,2.0305034064,81.0054149745,44.8638651683,1.1639190759,1.012692617,0
88.84375,43.6281226497,0.782279531,1.8381795269,97.4086814087,39.8531093636,0.3281334958,0.0662913606,0
119.171875,50.6389038584,0.3262628216,0.3013444837,104.970407197,38.3298560498,0.4062252866,0.1805141987,0
86.984375,56.089908904,0.92105163,0.5569261916,99.9308300395,33.3127802626,0.3855536737,0.5506074805,0
86.640625,53.1437811471,0.8994697657,1.1148461936,88.2772317772,39.4834548648,0.7415295412,0.2439475089,0
104.234375,53.0559086564,0.297269233,-0.1440499349,104.206673476,36.8714029735,0.1519969262,0.1615961357,0
111.546875,60.7569259651,0.2422471695,-0.2936875013,105.527931489,38.2916441322,0.3769754185,-0.1662339885,0
113.21875,42.0652279019,0.2411165661,0.9624981859,96.9900221729,41.0797978279,0.5142275965,-0.1681976174,0
138.9375,59.9011881664,-0.0344338886,-0.8042410444,138.075487013,47.6368328153,-0.1319746936,-0.7867207272,0
170.84375,68.0372643184,-0.9993871027,-0.2429077584,116.456202652,73.1272110153,0.2890451143,-1.2898667506,0
88.203125,43.2146458418,0.8144320059,2.2201969907,120.683195592,39.1488495021,-0.1681274542,-0.2758780303,0
101.953125,54.1596106682,0.3507934931,0.036554205,98.5641025641,43.2036023054,0.671717315,0.4766686185,0
115.203125,65.4196023011,0.2250495544,-0.8372286066,96.6503314394,35.7151919824,0.628841069,0.6681187213,0
59.1875,40.4540151746,2.5969644114,9.9575139268,79.7539525692,38.4138462603,0.8500095417,0.6400235589,1
89.578125,44.0435880292,0.808851007,1.7092258295,96.8773524721,42.6661059897,0.6790295292,0.0451292382,0
141.21875,64.9791958894,-0.1843775439,-1.0435668717,146.820638821,49.1881070694,-0.8393948355,-0.1119641404,0
98.609375,53.887793489,0.2096758666,0.204088842,136.449948927,41.5041948829,-0.2414765193,-0.5760838655,0
73,43.895116471,1.4058373059,3.2600476804,92.1255892256,33.8937742226,0.528706142,0.6009189981,0
130.140625,59.6088466556,0.2938219398,-0.3449840258,119.219548425,40.0118994248,0.1190684607,-0.220606476,0
111,50.4662634836,0.4560084602,0.8152113714,92.5742035742,36.146991883,0.5832665203,0.3659183741,0
89.171875,44.9452982411,0.7031065795,1.7305605779,91.177383592,37.364877801,0.4966260801,0.2815832657,0
119.09375,60.6044343339,0.3807969111,-0.3813265749,111.160008388,33.8146850828,0.1352238421,-0.0742459484,0
135.4375,56.9300214628,-0.1692674712,-0.5641974185,75.9980978617,51.5890448804,1.5595678911,1.6952048383,0
83.4375,44.2651368884,0.8098996714,2.2398266711,101.197448166,37.2220149722,0.4088973311,-0.1755879117,0
92.40625,41.0235141222,0.8661551922,2.7641707302,117.742003367,43.0555238582,-0.086011089,-0.5055196086,0
13.3125,44.9241983095,4.6282341063,21.0827014344,39.318575364,39.561605963,1.8671477804,3.7032850057,1
115.71875,49.251734979,0.0789906786,0.2125310948,99.038474634,49.5343610937,1.0653601311,0.5634056496,0
34.125,40.0560154658,4.1925532034,18.7364444775,76.4796323895,45.3077812269,0.9246949138,0.8215769541,1
104.984375,42.5042248589,0.493611546,1.3615719664,104.914817466,40.9882326516,0.2405686218,-0.3076012502,0
121.484375,59.8069791568,0.0082983178,-0.5336837366,75.4570119803,32.2597383315,1.0175972577,2.2028948906,0
121.015625,47.6774619801,0.1215080218,0.6160282096,111.130050505,44.7567631892,0.308684762,-0.5510435032,0
111.703125,47.4152796073,0.2552344661,0.4880196191,126.796068796,42.9719374091,-0.1809541391,-0.4965180751,0
107.078125,41.2342032963,0.1479086421,1.736735841,102.459130781,38.8105230951,0.4165009798,0.0133027265,0
122.78125,42.7417641007,0.6531532197,1.2775675775,105.642091648,51.267485672,0.3901081097,-0.5957558106,0
140.609375,54.5024704679,-0.0065277536,-0.3751176506,103.202512934,54.5314348982,0.4880149189,-0.6219813912,0
66.25,39.6843010522,1.6614817145,6.0473990296,102.397265336,35.3361637909,0.3742718064,-0.1364435236,0
120.59375,57.7810302862,0.1005232071,-0.2744301333,111.891233766,43.6285387017,0.2637787662,-0.6275229999,0
95.09375,51.8138853102,0.7434517414,1.0288288318,114.286140089,42.2416062104,0.2224991418,-0.2090476723,0
106.421875,55.7306033207,0.0781110839,-0.4374307429,124.147653001,46.5257536911,0.2189053715,-0.4775040024,0
128.546875,51.0122318933,-0.0171411677,-0.302514311,121.188285292,55.8121604469,0.2266349058,-0.9291231598,0
79.265625,45.2466304642,1.1568660451,2.8595249117,92.8219403336,33.5322991796,0.3726611141,0.0187174481,0
91.640625,44.3622753543,0.5411085046,1.6653457546,141.201599327,30.9813973858,-0.2473322953,0.5091239053,0
85.609375,39.7993471945,0.8990245995,3.3651008412,106.764653455,36.7400263185,0.1272214944,-0.359177813,0
108.453125,65.3445028502,0.1593999128,-1.0724635017,82.474025974,41.1301986996,0.7329437047,0.1881056919,0
134.28125,56.5902124792,0.2423130952,-0.4243500783,112.293636364,52.7396305085,0.3350230429,-0.8555924242,0
129.109375,55.6181504736,0.0211844918,-0.3069363461,133.54520616,34.4076561814,-0.0380993856,0.3671847782,0
104.6875,51.3656849828,0.4332675461,0.088749904,131.298935299,49.1882833027,-0.4375844325,-0.5027723768,0
126.078125,59.2664282835,-0.1251104488,-0.6592138365,138.732244318,48.6401398305,-0.2001697895,-0.7475173422,0
106.1875,56.2988329697,0.4387110761,-0.3111907243,101.40521494,39.3222622832,0.4672796663,0.1563342287,0
69.421875,41.7285890785,1.4529904038,4.4346458393,123.028846154,43.4608347394,-0.1462454986,-0.791969739,0
85.84375,50.453945197,0.7730365737,0.8088482226,134.007770008,51.5130954926,-0.1934597123,-0.7825323344,0
185.96875,64.7659171435,-1.6023062471,1.5032768985,74.0759297521,58.9789374947,1.1289744689,0.4997685138,0
102.625,51.1518877951,0.5396021355,0.3830588774,103.991384433,38.9579078357,0.4029889582,-0.0782894706,0
87.90625,40.3185436361,0.9486164519,3.1453075825,121.249738767,43.6321460832,0.1789766557,-0.4768297593,0
67.859375,42.1862933855,1.6908736232,4.7275048141,76.183046683,27.8630320998,0.7743012189,2.0766871526,0
119.4375,51.3927508872,0.1367640746,0.0540257829,100.424715909,40.9341155195,0.438502479,-0.0184890769,0
34.390625,37.6067718252,4.1454323702,19.9516172793,84.3321371611,38.4451717639,1.3330081737,3.095417895,1
112.65625,59.5654101466,0.249348327,-0.6311342714,150.29040404,41.6532888686,-0.7678853917,0.7761837305,0
128.609375,48.6128253356,0.3276565838,0.1499480507,105.743939394,50.5885770697,0.7234699042,0.0884696955,0
125.8125,74.4051147015,-0.0304675193,-1.2648420181,165.379197379,46.2461582318,-0.8158654142,0.4867068661,0
107.046875,53.6310980471,0.6811500093,0.4606732852,95.3377192982,37.7992944826,0.605972021,0.5558947448,0
78.953125,41.8589259028,1.1265255185,3.3373240212,109.806982872,32.8680582474,0.3017707952,0.3888570725,0
29.4375,37.0472143858,5.0319661184,25.5207644993,65.1968240093,39.0279677727,0.9213385097,1.4160906259,1
114.5625,53.9634931574,0.1306786231,0.0315194459,120.743939394,42.625887101,0.1860952764,-0.1648752215,0
87.1875,55.158826073,0.4225770029,-0.0071493529,118.640279196,62.38395957,0.0798338058,-1.2855302201,0
113.1875,49.0999856797,0.3937636818,0.6673072746,103.743550369,34.032021694,0.1794096541,-0.1838548352,0
88.265625,45.5693983761,0.8221882933,1.8549342965,116.835535284,42.792625792,0.1256622107,-0.5762503914,0
124.390625,49.7797075836,0.1311543798,0.6206809069,96.7246858832,49.6528037531,0.7438918655,-0.1706971483,0
112.703125,55.1403549157,0.4693279832,0.063559905,101.382055853,37.8912141607,0.3352923454,0.0615296801,0
102.453125,38.6506507414,0.6310124585,2.7013551752,98.8439393939,36.0794972895,0.3745676714,-0.1519372876,0
51.65625,40.9092817822,3.2826601901,12.0163568997,81.0734478936,39.8422756613,0.4927062636,1.1062925032,1
76.75,38.3870095215,1.4147707413,5.4278725674,97.5198740653,40.8323149028,0.2862344175,-0.4464832802,0
71.4375,40.7940233827,1.4160791283,4.4324856871,121.931663575,39.8859610384,-0.5338515807,-0.1472186467,0
79.75,40.8629569415,1.3317549664,3.5437297426,86.7416371507,31.7368650751,0.3126298615,0.2891037509,0
111.71875,63.6537186536,0.2379277069,-0.6972601566,125.497520661,73.5236463859,0.2212571652,-1.4041111838,0
61.953125,41.5554710927,1.3348709379,5.1784771506,101.307258633,39.4488458807,0.3604244228,-0.0136713282,0
89.359375,54.8735384736,0.7495612032,0.7716614245,101.850398724,40.8818027744,0.4678696321,0.0151579059,0
88.78125,49.6998707085,0.5060947748,0.4496874202,99.2654173312,40.9745336582,0.5642441259,-0.032455186,0
93.71875,59.7161171581,0.7128611789,0.0710378925,97.9967239967,40.942829709,0.5278366121,0.4079577995,0
86.046875,38.2031697341,0.8737625717,4.4004219035,127.617886179,35.9925820471,-0.1151881871,-0.0276081195,0
111.578125,45.372694393,0.4575911738,1.0782378401,106.441755214,37.7017418948,0.3348639803,0.0444803763,0
58.609375,40.1600770307,3.2787505744,13.0871924046,55.7825528007,44.3188806835,1.5065381034,2.0679880237,1
99.359375,46.0632605729,0.3612651225,1.0020425623,101.098569969,41.5797635,0.5329850047,0.0864330488,0
111.296875,57.2237056667,0.3409773572,-0.3275603867,117.34767316,38.3487508051,0.1922283383,0.0246419465,0
